n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,16.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.025945,0.027104,0.027104,0.767936,0.7672,0.7672,9937538642176.049,10692995072000.35,10692995072000.35,8.01,19260817.0,False,0.536961,0.577568,0.577568
100.0,16.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.096147,0.100704,0.100704,0.739745,0.73761,0.73761,38721804562347.39,41699377587622.97,41699377587622.97,21.53,19260817.0,False,0.538322,0.590147,0.590147
50.0,8.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.046415,0.049045,0.049045,0.759824,0.758499,0.758499,19342699389933.32,20182374865496.16,20182374865496.16,1.85,19260817.0,False,0.512698,0.566038,0.566038
50.0,16.0,0.55,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.050625,0.052993,0.052993,0.758145,0.756923,0.756923,19855061195251.84,21331185029245.59,21331185029245.59,10.93,19260817.0,False,0.535828,0.596436,0.596436
50.0,16.0,0.4,0.7,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.050715,0.053052,0.053052,0.758109,0.7569,0.7569,20002476467342.6,21484664742092.28,21484664742092.28,12.57,19260817.0,False,0.541043,0.599581,0.599581
50.0,16.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.050653,0.05298,0.05298,0.758134,0.756928,0.756928,19915875674223.848,21412569703603.87,21412569703603.87,10.58,19260817.0,False,0.539002,0.58805,0.58805
50.0,16.0,0.4,0.55,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.050928,0.053321,0.053321,0.758024,0.756792,0.756792,19912671861467.8,21434381389250.21,21434381389250.21,10.9,19260817.0,False,0.538776,0.595388,0.595388
50.0,16.0,0.4,0.55,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.344132,0.35694,0.35694,0.630146,0.623736,0.623736,160900085190979.66,173705592833851.66,173705592833851.66,11.22,19260817.0,False,0.543537,0.60587,0.60587
50.0,16.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.050345,0.052859,0.052859,0.758257,0.756977,0.756977,19764760280293.82,20988837462450.27,20988837462450.27,9.96,19260817.0,False,0.533787,0.568134,0.568134
50.0,16.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.050544,0.052815,0.052815,0.758177,0.756994,0.756994,19593508014516.363,21100866364044.05,21100866364044.05,13.23,19260817.0,False,0.543084,0.569182,0.569182
25.0,8.0,0.55,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.023525,0.024873,0.024873,0.768889,0.768079,0.768079,10033174789988.498,10468098407073.02,10468098407073.02,1.09,19260817.0,False,0.519274,0.557652,0.557652
25.0,16.0,0.7,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.025946,0.02718,0.02718,0.767936,0.76717,0.76717,10034063146517.725,10796044960457.21,10796044960457.21,6.23,19260817.0,False,0.54263,0.591195,0.591195
25.0,16.0,0.55,0.7,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.025952,0.027139,0.027139,0.767933,0.767186,0.767186,10135849395792.287,10851755534181.123,10851755534181.123,6.3,19260817.0,False,0.540136,0.60587,0.60587
25.0,16.0,0.55,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.025974,0.027221,0.027221,0.767925,0.767154,0.767154,10078985328687.924,10836551031338.7,10836551031338.7,5.95,19260817.0,False,0.54059,0.600629,0.600629
25.0,16.0,0.55,0.55,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026082,0.027331,0.027331,0.767882,0.76711,0.76711,10062537489714.084,10831618432866.64,10831618432866.64,6.15,19260817.0,False,0.543764,0.597484,0.597484
25.0,16.0,0.55,0.55,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.212156,0.221021,0.221021,0.690643,0.686496,0.686496,90355322312960.84,97322382619742.23,97322382619742.23,5.36,19260817.0,False,0.541497,0.597484,0.597484
25.0,16.0,0.55,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.025809,0.027127,0.027127,0.76799,0.767191,0.767191,10073172530393.002,10707075604243.28,10707075604243.28,5.22,19260817.0,False,0.536054,0.587002,0.587002
25.0,16.0,0.55,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.025941,0.027103,0.027103,0.767938,0.7672,0.7672,9942462091568.271,10698917183061.904,10698917183061.904,7.44,19260817.0,False,0.540136,0.583857,0.583857
25.0,8.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.023521,0.024886,0.024886,0.768891,0.768074,0.768074,9987599650189.22,10414361114377.145,10414361114377.145,0.96,19260817.0,False,0.512018,0.570231,0.570231
25.0,16.0,0.4,0.55,64.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026118,0.027346,0.027346,0.767868,0.767104,0.767104,10128698175954.506,10891928955752.736,10891928955752.736,5.8,19260817.0,False,0.541043,0.597484,0.597484
25.0,16.0,0.4,0.55,64.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.212136,0.221158,0.221158,0.690652,0.686436,0.686436,90593219972146.12,97595141057724.4,97595141057724.4,5.55,19260817.0,False,0.537642,0.589099,0.589099
25.0,16.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.025796,0.027103,0.027103,0.767995,0.7672,0.7672,9998703266370.004,10641661501007.775,10641661501007.775,4.68,19260817.0,False,0.530159,0.583857,0.583857
25.0,16.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.025943,0.027107,0.027107,0.767937,0.767198,0.767198,9948597285584.377,10673534869546.809,10673534869546.809,6.48,19260817.0,False,0.538776,0.570231,0.570231
25.0,8.0,0.4,0.55,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.023544,0.024918,0.024918,0.768882,0.768061,0.768061,10039173765098.092,10483545446368.69,10483545446368.69,0.99,19260817.0,False,0.520862,0.560797,0.560797
25.0,16.0,0.4,0.7,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026143,0.027295,0.027295,0.767858,0.767124,0.767124,10187344074868.05,10912542962650.436,10912542962650.436,6.27,19260817.0,False,0.538322,0.603774,0.603774
25.0,16.0,0.4,0.55,256.0,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026096,0.027329,0.027329,0.767877,0.767111,0.767111,10077583049413.363,10845663719927.611,10845663719927.611,5.93,19260817.0,False,0.539456,0.584906,0.584906
25.0,16.0,0.4,0.55,256.0,0.1,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.213082,0.222488,0.222488,0.690236,0.685849,0.685849,90990512347158.88,98140753974350.86,98140753974350.86,5.23,19260817.0,False,0.546259,0.60587,0.60587
25.0,16.0,0.4,0.55,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.025941,0.027246,0.027246,0.767937,0.767144,0.767144,10082155699152.918,10728524417417.578,10728524417417.578,4.83,19260817.0,False,0.534014,0.568134,0.568134
25.0,16.0,0.4,0.55,256.0,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.026131,0.027286,0.027286,0.767863,0.767128,0.767128,9947228685271.049,10721625291395.523,10721625291395.523,7.17,19260817.0,False,0.538322,0.583857,0.583857
25.0,8.0,0.4,0.55,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.194311,0.204908,0.204908,0.698421,0.69356,0.69356,90174980474584.14,93901631683685.98,93901631683685.98,0.98,19260817.0,False,0.520408,0.567086,0.567086
25.0,16.0,0.4,0.7,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.212273,0.2213,0.2213,0.690591,0.686373,0.686373,91652369913054.84,98101263942568.88,98101263942568.88,6.84,19260817.0,False,0.540816,0.602725,0.602725
25.0,16.0,0.4,0.55,256.0,1.0,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.582934,0.577477,0.577477,0.502499,0.505592,0.505592,373590456354749.7,415281510028133.94,415281510028133.94,5.97,19260817.0,False,0.571655,0.584906,0.584906
25.0,16.0,0.4,0.55,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.210974,0.221108,0.221108,0.691161,0.686458,0.686458,90254682982250.5,96224464349824.23,96224464349824.23,4.75,19260817.0,False,0.531066,0.577568,0.577568
25.0,16.0,0.4,0.55,256.0,1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.212179,0.220339,0.220339,0.690633,0.686797,0.686797,89479233728909.45,96281464178922.31,96281464178922.31,6.92,19260817.0,False,0.539002,0.577568,0.577568
200.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.568226,0.560584,0.560584,0.511283,0.5156,0.5156,435977048903099.1,487066745503077.06,487066745503077.06,5.22,19260817.0,False,0.556236,0.58805,0.58805
400.0,4.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.618289,0.532636,0.532636,0.480729,0.531744,0.531744,410989790711526.3,496969078447844.7,496969078447844.7,10.84,19260817.0,False,0.590023,0.585954,0.585954
400.0,2.0,0.55,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.575582,0.567339,0.567339,0.506909,0.511622,0.511622,438168611571014.56,484772637339464.25,484772637339464.25,9.77,19260817.0,False,0.55805,0.571279,0.571279
400.0,2.0,0.4,0.7,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.578744,0.56187,0.56187,0.505017,0.514845,0.514845,427930792436619.0,481065719992308.5,481065719992308.5,9.37,19260817.0,False,0.568707,0.570231,0.570231
400.0,2.0,0.4,0.55,256.0,0.1,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.575905,0.560981,0.560981,0.506717,0.515367,0.515367,436118849042858.6,487930261861804.6,487930261861804.6,9.41,19260817.0,False,0.565986,0.578616,0.578616
400.0,2.0,0.4,0.55,256.0,1.0,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.553206,0.574495,0.574495,0.5201,0.507373,0.507373,481826890927241.06,515216829903102.4,515216829903102.4,9.3,19260817.0,False,0.542177,0.569182,0.569182
400.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.572194,0.568617,0.568617,0.508929,0.510865,0.510865,435022502168246.06,476029285373151.1,476029285373151.1,9.19,19260817.0,False,0.556463,0.581761,0.581761
400.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.580548,0.551827,0.551827,0.503935,0.520713,0.520713,447772264104591.3,511335550240688.7,511335550240688.7,9.39,19260817.0,False,0.561678,0.606918,0.606918
100.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.557643,0.563989,0.563989,0.517511,0.513598,0.513598,466093702359217.25,507016712836035.4,507016712836035.4,2.11,19260817.0,False,0.545805,0.580713,0.580713
200.0,4.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.599695,0.540599,0.540599,0.492299,0.527195,0.527195,414910693548784.8,493883172503207.6,493883172503207.6,5.29,19260817.0,False,0.57551,0.57652,0.57652
200.0,2.0,0.55,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.566633,0.568649,0.568649,0.512225,0.510847,0.510847,436651518420144.8,479196454133981.9,479196454133981.9,5.44,19260817.0,False,0.553515,0.582809,0.582809
200.0,2.0,0.4,0.7,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.570582,0.56302,0.56302,0.509887,0.514169,0.514169,442068587169305.75,489637323453754.9,489637323453754.9,4.23,19260817.0,False,0.559184,0.56499,0.56499
200.0,2.0,0.4,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.567732,0.567088,0.567088,0.511576,0.51177,0.51177,443556456992247.6,487941687691983.8,487941687691983.8,5.2,19260817.0,False,0.556236,0.569182,0.569182
200.0,2.0,0.4,0.55,256.0,0.1,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.567546,0.568191,0.568191,0.511686,0.511118,0.511118,440998173991174.4,484003817925778.3,484003817925778.3,4.17,19260817.0,False,0.558277,0.556604,0.556604
200.0,2.0,0.4,0.55,256.0,1.0,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.545793,0.571331,0.571331,0.524397,0.509256,0.509256,502137150189443.0,531306608060622.3,531306608060622.3,4.19,19260817.0,False,0.538095,0.575472,0.575472
200.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.564065,0.569564,0.569564,0.513741,0.510304,0.510304,450791429409775.2,488002168086603.4,488002168086603.4,5.17,19260817.0,False,0.544218,0.579665,0.579665
200.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.570503,0.560401,0.560401,0.509933,0.515708,0.515708,457951845513278.1,508029778572092.5,508029778572092.5,4.21,19260817.0,False,0.553061,0.559748,0.559748
400.0,8.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.710932,0.432322,0.432322,0.418344,0.586039,0.586039,381510202221505.1,566823993269245.6,566823993269245.6,15.27,19260817.0,False,0.684807,0.528302,0.528302
400.0,4.0,0.55,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.619487,0.532051,0.532051,0.479974,0.532077,0.532077,407634393376327.25,498200307091486.9,498200307091486.9,11.94,19260817.0,False,0.597279,0.54717,0.54717
400.0,4.0,0.4,0.7,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.620799,0.529469,0.529469,0.479146,0.533543,0.533543,409063361958197.0,504289875280840.4,504289875280840.4,10.97,19260817.0,False,0.582086,0.580713,0.580713
400.0,4.0,0.4,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.618838,0.516787,0.516787,0.480383,0.540685,0.540685,411573430232084.9,505222406352430.9,505222406352430.9,10.96,19260817.0,False,0.587982,0.555556,0.555556
400.0,4.0,0.4,0.55,256.0,0.1,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.617792,0.521714,0.521714,0.481042,0.537922,0.537922,409853496654885.8,503057883523122.6,503057883523122.6,10.83,19260817.0,False,0.582993,0.551363,0.551363
400.0,4.0,0.4,0.55,256.0,1.0,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.577517,0.576596,0.576596,0.505753,0.506119,0.506119,421348441746000.2,468520579618279.2,468520579618279.2,10.98,19260817.0,False,0.551701,0.584906,0.584906
400.0,4.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.609001,0.526609,0.526609,0.486543,0.535162,0.535162,409716745428523.1,487901777493715.6,487901777493715.6,10.27,19260817.0,False,0.580499,0.58805,0.58805
400.0,4.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.631931,0.495279,0.495279,0.472061,0.552587,0.552587,417476636206385.2,535799721299904.1,535799721299904.1,10.16,19260817.0,False,0.600227,0.580713,0.580713
