n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,48.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.62,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.58,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.85,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464079.918745,120829277.405584,120829277.405584,1.31,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,96.0,0.85,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324152889.710457,12245219872.555372,12245219872.555372,1.64,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,96.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,1.65,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105111.487932,131690849.821766,131690849.821766,1.24,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,96.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183776.158346,120876980.605273,120876980.605273,1.36,19260817.0,-1.0,0.533333,0.585954,0.585954
25.0,192.0,0.55,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,3.82,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.7,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464079.918744,120829277.405584,120829277.405584,1.73,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,192.0,0.7,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324152889.710457,12245219872.555372,12245219872.555372,1.64,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,192.0,0.7,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,2.79,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105111.487932,131690849.821766,131690849.821766,1.21,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,192.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183776.158347,120876980.605273,120876980.605273,1.81,19260817.0,-1.0,0.533333,0.585954,0.585954
25.0,192.0,0.85,0.55,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464048.029292,120829243.194843,120829243.194843,1.42,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,192.0,0.85,0.4,1e-06,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324149700.753006,12245216281.797865,12245216281.797865,1.64,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,192.0,0.85,0.4,1e-08,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281398.788471,122488764.179256,122488764.179256,2.57,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105078.396578,131690812.168166,131690812.168166,1.6,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,192.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183743.95825,120876945.123106,120876945.123106,1.96,19260817.0,-1.0,0.533333,0.585954,0.585954
50.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,2.78,19260817.0,-1.0,0.54127,0.598532,0.598532
25.0,96.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.63,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.4,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464079.918745,120829277.405584,120829277.405584,1.33,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,192.0,0.4,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324152889.710457,12245219872.555372,12245219872.555372,1.67,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,192.0,0.4,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,2.74,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105111.487932,131690849.821766,131690849.821766,1.38,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183776.158346,120876980.605273,120876980.605273,1.38,19260817.0,-1.0,0.533333,0.585954,0.585954
100.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1e-06,1e-06,1e-06,0.778096,0.777813,0.777813,459168508.179807,494908031.256837,494908031.256837,5.07,19260817.0,-1.0,0.542177,0.601677,0.601677
50.0,96.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,2.86,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.55,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,4.97,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.4,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,222915201.848919,241596743.964249,241596743.964249,2.14,19260817.0,-1.0,0.537642,0.612159,0.612159
50.0,192.0,0.4,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3.3e-05,3.6e-05,3.6e-05,0.778083,0.777799,0.777799,22399910753.973007,24177963870.113285,24177963870.113285,2.73,19260817.0,-1.0,0.543537,0.601677,0.601677
50.0,192.0,0.4,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003598.398712,241779031.621669,241779031.621669,2.77,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,238281375.847626,257282009.901301,257282009.901301,4.14,19260817.0,-1.0,0.548526,0.579665,0.579665
50.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,220996553.982704,237281811.81509,237281811.81509,5.11,19260817.0,-1.0,0.539683,0.604822,0.604822
25.0,48.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.61,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.55,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.59,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.4,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464079.918744,120829277.405584,120829277.405584,1.75,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,96.0,0.4,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324152889.710457,12245219872.555372,12245219872.555372,1.64,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,96.0,0.4,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,2.63,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,96.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105111.487932,131690849.821766,131690849.821766,1.23,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,96.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183776.158346,120876980.605273,120876980.605273,1.32,19260817.0,-1.0,0.533333,0.585954,0.585954
25.0,192.0,0.55,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,1.63,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.4,0.55,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464048.029292,120829243.194843,120829243.194843,1.58,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,192.0,0.4,0.4,1e-06,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324149700.753006,12245216281.797865,12245216281.797865,1.62,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,192.0,0.4,0.4,1e-08,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281398.788471,122488764.179256,122488764.179256,2.48,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.4,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105078.396578,131690812.168166,131690812.168166,1.2,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,192.0,0.4,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183743.957277,120876945.121934,120876945.121934,3.5,19260817.0,-1.0,0.533333,0.585954,0.585954
200.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1e-06,1e-06,1e-06,0.778096,0.777812,0.777812,898581794.734785,969217324.327165,969217324.327165,11.12,19260817.0,-1.0,0.541723,0.610063,0.610063
400.0,96.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1802140419.236996,1943831442.182759,1943831442.182759,19.82,19260817.0,-1.0,0.534921,0.611111,0.611111
400.0,192.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1802140419.236996,1943831442.182759,1943831442.182759,19.71,19260817.0,-1.0,0.534921,0.611111,0.611111
400.0,192.0,0.85,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1773466634.073714,1918767929.316867,1918767929.316867,15.09,19260817.0,-1.0,0.539683,0.600629,0.600629
400.0,192.0,0.85,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.000267,0.000288,0.000288,0.777992,0.777701,0.777701,180185100820.31995,194353095830.3278,194353095830.3278,21.09,19260817.0,-1.0,0.535828,0.602725,0.602725
400.0,192.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1802139914.04361,1943830873.052611,1943830873.052611,19.76,19260817.0,-1.0,0.534921,0.611111,0.611111
400.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1809788354.679049,1951416348.675487,1951416348.675487,14.27,19260817.0,-1.0,0.547846,0.614256,0.614256
