alpha,ensemble_n_estimators,ensemble_max_features,ensemble_max_samples,ensemble_weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
0.01,213.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.368848,0.392603,0.392603,0.618159,0.606194,0.606194,627407786610734.9,653101116931819.1,653101116931819.1,44.73,19260817.0,-1.0,0.547846,0.583857,0.583857
0.01,213.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363374,0.389186,0.389186,0.620834,0.607897,0.607897,600873428154536.5,614707290213996.5,614707290213996.5,20.71,19260817.0,-1.0,0.536054,0.584906,0.584906
0.01,213.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.433992,0.45762,0.45762,0.585389,0.572832,0.572832,700491911535001.2,727643221666294.4,727643221666294.4,55.27,19260817.0,-1.0,0.546939,0.584906,0.584906
0.01,213.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363349,0.389163,0.389163,0.620846,0.607908,0.607908,601065229925339.4,614907569028618.4,614907569028618.4,19.04,19260817.0,-1.0,0.535374,0.584906,0.584906
0.01,213.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.433997,0.457629,0.457629,0.585386,0.572827,0.572827,700498260852436.0,727642098146493.0,727642098146493.0,51.19,19260817.0,-1.0,0.546939,0.584906,0.584906
0.001,166.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.396071,0.421629,0.421629,0.604681,0.591532,0.591532,653182552651402.1,678126926004828.4,678126926004828.4,31.02,19260817.0,-1.0,0.539456,0.570231,0.570231
0.0001,213.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.389045,0.411741,0.411741,0.608188,0.596568,0.596568,743396516812400.2,773017672642866.5,773017672642866.5,105.07,19260817.0,-1.0,0.550113,0.581761,0.581761
0.0001,213.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.42375,0.446436,0.446436,0.590661,0.578708,0.578708,763105526693294.6,793320222288654.2,793320222288654.2,209.65,19260817.0,-1.0,0.548073,0.600629,0.600629
0.0001,213.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.423765,0.446465,0.446465,0.590654,0.578692,0.578692,763121529763525.0,793325337777575.9,793325337777575.9,175.08,19260817.0,-1.0,0.548073,0.597484,0.597484
0.01,213.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.386566,0.409128,0.409128,0.609421,0.597891,0.597891,705478231103940.1,733042793559226.9,733042793559226.9,77.34,19260817.0,-1.0,0.547846,0.59434,0.59434
0.01,213.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.386566,0.409135,0.409135,0.609421,0.597888,0.597888,705529447623906.8,733098001759130.1,733098001759130.1,71.85,19260817.0,-1.0,0.547846,0.591195,0.591195
0.01,213.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.422314,0.444931,0.444931,0.591397,0.579494,0.579494,723171847546097.9,750935109420813.5,750935109420813.5,89.12,19260817.0,-1.0,0.548753,0.611111,0.611111
0.01,213.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.422328,0.444954,0.444954,0.59139,0.579482,0.579482,723213905446918.9,750981482599879.0,750981482599879.0,83.06,19260817.0,-1.0,0.548753,0.611111,0.611111
0.001,166.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.403292,0.427824,0.427824,0.601055,0.588356,0.588356,718020024799866.6,744659615640728.2,744659615640728.2,56.94,19260817.0,-1.0,0.553741,0.593291,0.593291
0.0001,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.371938,0.395738,0.395738,0.616644,0.604628,0.604628,657029879234016.5,684439740790137.6,684439740790137.6,41.94,19260817.0,-1.0,0.549206,0.587002,0.587002
0.0001,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365639,0.39186,0.39186,0.619729,0.606564,0.606564,617878681207973.9,632177996014574.9,632177996014574.9,18.88,19260817.0,-1.0,0.536508,0.587002,0.587002
0.0001,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.435115,0.458562,0.458562,0.584808,0.572334,0.572334,735799017543543.5,765268221827444.8,765268221827444.8,49.69,19260817.0,-1.0,0.549887,0.584906,0.584906
0.01,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363345,0.389165,0.389165,0.620848,0.607907,0.607907,601371983579987.0,615224991190869.6,615224991190869.6,18.85,19260817.0,-1.0,0.535374,0.584906,0.584906
0.01,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.368912,0.392675,0.392675,0.618128,0.606158,0.606158,627615667689001.5,653318726181652.2,653318726181652.2,41.63,19260817.0,-1.0,0.547846,0.583857,0.583857
0.01,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363345,0.389165,0.389165,0.620848,0.607907,0.607907,601371983579987.0,615224991190869.6,615224991190869.6,18.9,19260817.0,-1.0,0.535374,0.584906,0.584906
0.01,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.434055,0.457695,0.457695,0.585357,0.572792,0.572792,700790884107109.8,727943151287463.0,727943151287463.0,47.15,19260817.0,-1.0,0.546939,0.584906,0.584906
0.001,166.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.396159,0.421722,0.421722,0.604637,0.591485,0.591485,653352823493741.2,678299926238719.2,678299926238719.2,29.87,19260817.0,-1.0,0.539456,0.570231,0.570231
0.0001,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.423865,0.446571,0.446571,0.590603,0.578637,0.578637,763340685446626.4,793542297504482.9,793542297504482.9,141.87,19260817.0,-1.0,0.548073,0.597484,0.597484
0.01,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.386635,0.40921,0.40921,0.609386,0.597849,0.597849,705869421660318.0,733437670846323.9,733437670846323.9,66.09,19260817.0,-1.0,0.547846,0.591195,0.591195
0.01,213.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.422428,0.445055,0.445055,0.591339,0.579429,0.579429,723466862539015.5,751231156418875.4,751231156418875.4,72.0,19260817.0,-1.0,0.548753,0.611111,0.611111
0.001,166.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.403392,0.42794,0.42794,0.601005,0.588296,0.588296,718326435453865.8,744969962122638.1,744969962122638.1,53.57,19260817.0,-1.0,0.553741,0.593291,0.593291
0.0001,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.457055,0.480818,0.480818,0.573339,0.560448,0.560448,743224818088683.6,771897248891133.0,771897248891133.0,64.96,19260817.0,-1.0,0.543084,0.582809,0.582809
0.0001,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365646,0.391861,0.391861,0.619725,0.606564,0.606564,617575372830900.2,631864121778393.4,631864121778393.4,21.77,19260817.0,-1.0,0.536508,0.587002,0.587002
0.0001,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.45708,0.480843,0.480843,0.573325,0.560434,0.560434,743185428861379.6,771849221621759.6,771849221621759.6,59.42,19260817.0,-1.0,0.543084,0.582809,0.582809
0.01,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363374,0.389186,0.389186,0.620834,0.607897,0.607897,600873428154536.5,614707290213996.5,614707290213996.5,21.85,19260817.0,-1.0,0.536054,0.584906,0.584906
0.01,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.456582,0.48054,0.48054,0.573589,0.560598,0.560598,706898021578797.8,732984203826912.5,732984203826912.5,59.58,19260817.0,-1.0,0.540816,0.578616,0.578616
0.01,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363349,0.389163,0.389163,0.620846,0.607908,0.607908,601065229925339.4,614907569028618.4,614907569028618.4,21.57,19260817.0,-1.0,0.535374,0.584906,0.584906
0.01,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.456607,0.480566,0.480566,0.573575,0.560583,0.560583,706857425304168.4,732938983842823.4,732938983842823.4,56.81,19260817.0,-1.0,0.540816,0.578616,0.578616
0.001,166.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.44166,0.4672,0.4672,0.58141,0.56775,0.56775,712594045193240.1,738581885408661.8,738581885408661.8,33.42,19260817.0,-1.0,0.54127,0.577568,0.577568
0.0001,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.468496,0.492486,0.492486,0.567266,0.554114,0.554114,754340137854223.1,781498920542455.1,781498920542455.1,416.44,19260817.0,-1.0,0.541723,0.585954,0.585954
0.01,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.467978,0.491633,0.491633,0.567542,0.554579,0.554579,713622004571684.8,737849950062588.8,737849950062588.8,111.97,19260817.0,-1.0,0.543764,0.581761,0.581761
0.01,213.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.467999,0.49166,0.49166,0.567531,0.554565,0.554565,713605950624750.5,737832038844612.8,737832038844612.8,96.77,19260817.0,-1.0,0.543764,0.581761,0.581761
0.001,166.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.437393,0.461822,0.461822,0.583628,0.570608,0.570608,746782894989584.0,774612455334702.8,774612455334702.8,80.16,19260817.0,-1.0,0.556463,0.59434,0.59434
0.0001,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.457127,0.480897,0.480897,0.5733,0.560405,0.560405,743460822942588.9,772131051900728.6,772131051900728.6,54.0,19260817.0,-1.0,0.543084,0.582809,0.582809
0.01,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.363345,0.389165,0.389165,0.620848,0.607907,0.607907,601371983579987.0,615224991190869.6,615224991190869.6,19.1,19260817.0,-1.0,0.535374,0.584906,0.584906
0.01,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.456659,0.480626,0.480626,0.573548,0.560551,0.560551,707146114818143.9,733234297250354.5,733234297250354.5,48.04,19260817.0,-1.0,0.540816,0.578616,0.578616
0.001,166.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.44176,0.467302,0.467302,0.581358,0.567696,0.567696,712724751742856.5,738716564781448.8,738716564781448.8,30.42,19260817.0,-1.0,0.54127,0.577568,0.577568
0.01,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.468064,0.491725,0.491725,0.567496,0.554529,0.554529,713863936698641.2,738090420177935.0,738090420177935.0,88.4,19260817.0,-1.0,0.543764,0.581761,0.581761
0.001,166.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.437489,0.461931,0.461931,0.583578,0.570551,0.570551,747115892033778.4,774952286608116.5,774952286608116.5,70.72,19260817.0,-1.0,0.553741,0.59434,0.59434
0.1,25.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.269345,0.288657,0.288657,0.665104,0.656016,0.656016,390247290129099.9,405275041803030.06,405275041803030.06,4.61,19260817.0,-1.0,0.542857,0.604822,0.604822
0.1,25.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.32196,0.345048,0.345048,0.640709,0.629477,0.629477,449687377842602.4,458212560934500.94,458212560934500.94,2.08,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.269308,0.288619,0.288619,0.665121,0.656034,0.656034,390005772711212.06,404992175398092.7,404992175398092.7,5.35,19260817.0,-1.0,0.542857,0.604822,0.604822
0.1,25.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.322105,0.345191,0.345191,0.64064,0.629409,0.629409,449290549376062.56,457792494769443.4,457792494769443.4,2.1,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.327063,0.347611,0.347611,0.638294,0.628244,0.628244,475217535582309.25,492741151627743.3,492741151627743.3,5.96,19260817.0,-1.0,0.549206,0.606918,0.606918
0.1,25.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.32196,0.345048,0.345048,0.640709,0.629477,0.629477,449687377842602.4,458212560934500.94,458212560934500.94,2.08,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.326946,0.347499,0.347499,0.638349,0.628298,0.628298,475087575258132.5,492585187003348.06,492585187003348.06,5.93,19260817.0,-1.0,0.549206,0.606918,0.606918
0.1,119.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330914,0.352316,0.352316,0.636465,0.625975,0.625975,452104607300032.25,462055938355146.2,462055938355146.2,11.78,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.332811,0.353357,0.353357,0.635562,0.625471,0.625471,405094234012849.2,417610554185301.5,417610554185301.5,23.24,19260817.0,-1.0,0.536735,0.592243,0.592243
0.1,119.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330957,0.352365,0.352365,0.636444,0.625951,0.625951,452487560238572.5,462456114914225.8,462456114914225.8,12.48,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.332907,0.353464,0.353464,0.635516,0.625419,0.625419,405327044319895.4,417836457612793.8,417836457612793.8,25.26,19260817.0,-1.0,0.537415,0.592243,0.592243
0.1,119.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330914,0.352316,0.352316,0.636465,0.625975,0.625975,452104607300032.25,462055938355146.2,462055938355146.2,13.22,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.389032,0.410327,0.410327,0.608194,0.597284,0.597284,461672000001593.75,475128159161972.3,475128159161972.3,25.7,19260817.0,-1.0,0.534467,0.575472,0.575472
0.1,119.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330957,0.352365,0.352365,0.636444,0.625951,0.625951,452487560238572.5,462456114914225.8,462456114914225.8,10.22,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.389115,0.410422,0.410422,0.608153,0.597236,0.597236,461972846450453.8,475431249260807.9,475431249260807.9,25.93,19260817.0,-1.0,0.534467,0.57652,0.57652
0.01,72.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.380423,0.40543,0.40543,0.612465,0.599759,0.599759,650082156673435.6,675877685859961.9,675877685859961.9,13.28,19260817.0,-1.0,0.546485,0.573375,0.573375
0.1,72.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.340723,0.361889,0.361889,0.631782,0.621331,0.621331,424833212067027.75,437303825195523.75,437303825195523.75,12.67,19260817.0,-1.0,0.538776,0.579665,0.579665
0.1,25.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.335871,0.355989,0.355989,0.634103,0.624197,0.624197,430645134484851.6,444699494387544.56,444699494387544.56,6.51,19260817.0,-1.0,0.544671,0.607966,0.607966
0.1,25.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.400087,0.420995,0.420995,0.602667,0.591856,0.591856,437342530902912.8,448799372375450.0,448799372375450.0,6.91,19260817.0,-1.0,0.531973,0.580713,0.580713
