n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,1e-06,0.01,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.54779,0.564472,0.564472,0.523243,0.513314,0.513314,453168245228695.8,479938408741783.8,479938408741783.8,33.83,19260817.0,1000.0,adaptive,auto,0.542177,0.579665,0.579665
1.0,1e-08,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.547928,0.568557,0.568557,0.523163,0.510901,0.510901,567648015718789.6,604890728073601.8,604890728073601.8,42.19,19260817.0,1000.0,adaptive,auto,0.54195,0.571279,0.571279
1.0,1e-08,0.01,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.552299,0.569921,0.569921,0.520628,0.510093,0.510093,439492734112384.1,480708879418865.8,480708879418865.8,26.92,19260817.0,1000.0,adaptive,auto,0.542177,0.570231,0.570231
1.0,1e-08,0.01,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.562262,0.564876,0.564876,0.514802,0.513076,0.513076,497017524868009.1,532008704996060.8,532008704996060.8,59.54,19260817.0,1000.0,adaptive,auto,0.554875,0.584906,0.584906
1.0,1e-08,0.01,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.551058,0.567642,0.567642,0.521349,0.511443,0.511443,497743634177945.2,529601000255002.7,529601000255002.7,28.57,19260817.0,1000.0,adaptive,auto,0.539683,0.538784,0.538784
1.0,1e-08,0.01,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.548013,0.568936,0.568936,0.523114,0.510677,0.510677,506807140209709.75,522925526269001.6,522925526269001.6,23.85,19260817.0,1000.0,adaptive,auto,0.526304,0.567086,0.567086
2.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506519,0.527614,0.527614,0.546599,0.534594,0.534594,615624170736037.5,635993261426240.1,635993261426240.1,44.81,19260817.0,1000.0,adaptive,auto,0.519501,0.593291,0.593291
1.0,0.01,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.514851,0.535956,0.535956,0.541965,0.529852,0.529852,612811193166074.8,634211786241016.4,634211786241016.4,31.86,19260817.0,1000.0,adaptive,auto,0.524036,0.57652,0.57652
1.0,0.1,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.515312,0.537197,0.537197,0.541707,0.529143,0.529143,603436371501831.9,625982072968978.8,625982072968978.8,13.92,19260817.0,1000.0,adaptive,auto,0.521995,0.562893,0.562893
1.0,0.1,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513586,0.536464,0.536464,0.542671,0.529562,0.529562,613148802938499.2,634198171725922.4,634198171725922.4,26.89,19260817.0,1000.0,adaptive,auto,0.525397,0.59434,0.59434
1.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.510938,0.53215,0.53215,0.544146,0.532021,0.532021,617579131368917.2,639977782443388.4,639977782443388.4,24.91,19260817.0,1000.0,adaptive,auto,0.517234,0.590147,0.590147
1.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.511827,0.533265,0.533265,0.543651,0.531387,0.531387,632648320415076.4,652202829157763.9,652202829157763.9,25.9,19260817.0,1000.0,adaptive,auto,0.523356,0.581761,0.581761
3.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.505309,0.526302,0.526302,0.547268,0.535336,0.535336,610604798654316.2,630626046021205.6,630626046021205.6,63.81,19260817.0,1000.0,adaptive,auto,0.520408,0.57652,0.57652
2.0,0.01,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.512754,0.533017,0.533017,0.543134,0.531527,0.531527,631332241663492.0,653505565091363.9,653505565091363.9,45.66,19260817.0,1000.0,adaptive,auto,0.521088,0.590147,0.590147
2.0,0.1,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.50982,0.529521,0.529521,0.544768,0.533513,0.533513,599087898911229.4,621016736017264.9,621016736017264.9,22.19,19260817.0,1000.0,adaptive,auto,0.525397,0.566038,0.566038
2.0,0.1,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.551575,0.576281,0.576281,0.521048,0.506308,0.506308,437908274551197.6,472446637907758.8,472446637907758.8,41.85,19260817.0,1000.0,adaptive,auto,0.547392,0.57652,0.57652
2.0,0.1,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.510027,0.532037,0.532037,0.544652,0.532085,0.532085,615902935747844.1,636840967428156.6,636840967428156.6,45.53,19260817.0,1000.0,adaptive,auto,0.523583,0.591195,0.591195
2.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.507561,0.527634,0.527634,0.546021,0.534582,0.534582,608320871492282.6,628886411693292.1,628886411693292.1,45.82,19260817.0,1000.0,adaptive,auto,0.517007,0.580713,0.580713
2.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506638,0.527357,0.527357,0.546533,0.534739,0.534739,621558484205899.9,640941438744224.2,640941438744224.2,48.35,19260817.0,1000.0,adaptive,auto,0.527438,0.587002,0.587002
1.0,0.01,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.517099,0.539487,0.539487,0.540707,0.527833,0.527833,615312493844846.6,638600946533863.1,638600946533863.1,33.99,19260817.0,1000.0,adaptive,auto,0.519955,0.579665,0.579665
1.0,0.1,0.001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.517174,0.54037,0.54037,0.540665,0.527326,0.527326,621340583285402.1,641399548018279.0,641399548018279.0,19.02,19260817.0,1000.0,adaptive,auto,0.524263,0.59434,0.59434
1.0,0.1,0.0001,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.550942,0.57892,0.57892,0.521416,0.504728,0.504728,445096350683901.5,473453677867691.4,473453677867691.4,40.81,19260817.0,1000.0,adaptive,auto,0.547392,0.583857,0.583857
1.0,0.1,0.0001,logistic,30.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513203,0.535447,0.535447,0.542884,0.530142,0.530142,646608097050153.5,668531402746917.4,668531402746917.4,31.25,19260817.0,1000.0,adaptive,auto,0.527438,0.591195,0.591195
1.0,0.1,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.513145,0.535341,0.535341,0.542917,0.530203,0.530203,634635459783436.1,656560797300885.9,656560797300885.9,29.69,19260817.0,1000.0,adaptive,auto,0.521315,0.56499,0.56499
1.0,0.1,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.514355,0.536204,0.536204,0.542242,0.529711,0.529711,634399775459305.8,654955642311980.6,654955642311980.6,29.55,19260817.0,1000.0,adaptive,auto,0.524717,0.59434,0.59434
1.0,0.01,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.51386,0.534317,0.534317,0.542518,0.530787,0.530787,607203846118887.9,631628942810744.5,631628942810744.5,31.77,19260817.0,1000.0,adaptive,auto,0.519048,0.580713,0.580713
1.0,0.1,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.515524,0.535696,0.535696,0.541589,0.530001,0.530001,619660538608066.1,643366675794030.4,643366675794030.4,17.02,19260817.0,1000.0,adaptive,auto,0.516553,0.580713,0.580713
1.0,0.1,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.544094,0.573633,0.573633,0.525377,0.507887,0.507887,442899972306996.8,470177554140636.25,470177554140636.25,33.63,19260817.0,1000.0,adaptive,auto,0.52585,0.560797,0.560797
1.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.508675,0.531024,0.531024,0.545403,0.532661,0.532661,635384108734194.8,655394816255411.5,655394816255411.5,26.22,19260817.0,1000.0,adaptive,auto,0.519955,0.574423,0.574423
1.0,0.01,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.514081,0.534829,0.534829,0.542395,0.530496,0.530496,627292870368656.5,646799610433682.0,646799610433682.0,30.49,19260817.0,1000.0,adaptive,auto,0.520408,0.58805,0.58805
1.0,0.1,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.515112,0.538135,0.538135,0.541819,0.528607,0.528607,680139754793032.0,701290452596606.9,701290452596606.9,19.75,19260817.0,1000.0,adaptive,auto,0.532426,0.593291,0.593291
1.0,0.1,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.545597,0.577356,0.577356,0.52451,0.505664,0.505664,453762605354603.0,478839172287857.1,478839172287857.1,30.91,19260817.0,1000.0,adaptive,auto,0.540136,0.563941,0.563941
1.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.512641,0.532458,0.532458,0.543197,0.531845,0.531845,615829612309725.5,635605013333673.8,635605013333673.8,29.76,19260817.0,1000.0,adaptive,auto,0.526757,0.570231,0.570231
2.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513758,0.533218,0.533218,0.542575,0.531413,0.531413,636556196383352.2,659721906126676.2,659721906126676.2,53.81,19260817.0,1000.0,adaptive,auto,0.523356,0.580713,0.580713
1.0,1e-06,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.515275,0.535792,0.535792,0.541728,0.529946,0.529946,619047492590526.9,641360707294709.1,641360707294709.1,34.46,19260817.0,1000.0,adaptive,auto,0.523583,0.577568,0.577568
1.0,1e-08,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.517657,0.539678,0.539678,0.540395,0.527723,0.527723,614339062127039.9,638022582429711.9,638022582429711.9,34.92,19260817.0,1000.0,adaptive,auto,0.523583,0.579665,0.579665
1.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.514047,0.534418,0.534418,0.542413,0.53073,0.53073,606563840278855.2,631172740494226.8,631172740494226.8,32.04,19260817.0,1000.0,adaptive,auto,0.519501,0.580713,0.580713
1.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.514204,0.534832,0.534832,0.542326,0.530493,0.530493,627067288448199.9,646572660049672.2,646572660049672.2,31.49,19260817.0,1000.0,adaptive,auto,0.520181,0.58805,0.58805
3.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513799,0.533768,0.533768,0.542552,0.5311,0.5311,616631216233106.5,639785371226303.4,639785371226303.4,68.18,19260817.0,1000.0,adaptive,auto,0.527211,0.562893,0.562893
2.0,1e-06,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513758,0.533218,0.533218,0.542575,0.531413,0.531413,636555989249186.9,659721666417975.0,659721666417975.0,52.35,19260817.0,1000.0,adaptive,auto,0.523356,0.580713,0.580713
2.0,1e-08,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.552126,0.575052,0.575052,0.520729,0.507041,0.507041,445084709392744.8,475872133079510.1,475872133079510.1,53.83,19260817.0,1000.0,adaptive,auto,0.539002,0.587002,0.587002
2.0,1e-08,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.551385,0.573936,0.573936,0.521159,0.507707,0.507707,428704348447552.9,462143068961372.6,462143068961372.6,46.06,19260817.0,1000.0,adaptive,auto,0.543084,0.560797,0.560797
2.0,1e-08,0.0001,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.524144,0.537963,0.537963,0.536749,0.528705,0.528705,637276858242423.8,665255953109174.4,665255953109174.4,89.85,19260817.0,1000.0,adaptive,auto,0.530385,0.572327,0.572327
2.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.514963,0.531971,0.531971,0.541902,0.532122,0.532122,589860535002397.6,612805354500311.9,612805354500311.9,54.63,19260817.0,1000.0,adaptive,auto,0.521769,0.587002,0.587002
2.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.513046,0.533337,0.533337,0.542972,0.531345,0.531345,607302619848044.5,627805196905132.8,627805196905132.8,59.05,19260817.0,1000.0,adaptive,auto,0.527891,0.57652,0.57652
1.0,0.0001,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.515273,0.535793,0.535793,0.541729,0.529945,0.529945,619050594760233.4,641362941120941.5,641362941120941.5,35.7,19260817.0,1000.0,adaptive,auto,0.523583,0.577568,0.577568
1.0,1e-06,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.547928,0.568557,0.568557,0.523163,0.510901,0.510901,567647566458269.0,604890179843653.2,604890179843653.2,45.31,19260817.0,1000.0,adaptive,auto,0.54195,0.571279,0.571279
1.0,1e-06,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.544143,0.575517,0.575517,0.525349,0.506764,0.506764,457292575135698.5,483664486152876.6,483664486152876.6,29.15,19260817.0,1000.0,adaptive,auto,0.533333,0.575472,0.575472
