n_hidden_layers,alpha,learning_rate_init,activation,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.565344,0.56038,0.56038,0.512987,0.51572,0.51572,539018978413546.8,583936842246329.9,583936842246329.9,88.86,19260817.0,1000.0,adaptive,auto,0.561224,0.5587,0.5587
5.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.570503,0.565839,0.565839,0.509933,0.512508,0.512508,549357451155701.1,595132973967680.8,595132973967680.8,344.07,19260817.0,1000.0,adaptive,auto,0.538776,0.580713,0.580713
1.0,0.1,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.514975,0.544782,0.544782,0.541895,0.52479,0.52479,340556809889691.2,358297386313623.2,358297386313623.2,15.85,19260817.0,1000.0,adaptive,auto,0.538322,0.544025,0.544025
5.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-0.000108,-0.000108,-0.000108,0.778138,0.777855,0.777855,31663180356337.05,31666725021534.84,31666725021534.84,58.38,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.444668,0.466925,0.466925,0.579842,0.567897,0.567897,724854263021931.8,749428166845228.0,749428166845228.0,38.77,19260817.0,1000.0,adaptive,auto,0.540136,0.575472,0.575472
5.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.60025,0.551063,0.551063,0.491958,0.521156,0.521156,536726491198896.8,611875501491496.6,611875501491496.6,772.34,19260817.0,1000.0,adaptive,auto,0.578685,0.600629,0.600629
1.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.568925,0.569556,0.569556,0.510869,0.510309,0.510309,480510198342279.4,519705638462276.8,519705638462276.8,106.22,19260817.0,1000.0,adaptive,auto,0.552154,0.575472,0.575472
1.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.514233,0.53555,0.53555,0.54231,0.530084,0.530084,622361192094495.8,644034664096159.1,644034664096159.1,36.51,19260817.0,1000.0,adaptive,auto,0.521315,0.57652,0.57652
5.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.628616,0.515113,0.515113,0.474182,0.541621,0.541621,367066662924757.1,465880898108062.56,465880898108062.56,421.36,19260817.0,1000.0,adaptive,auto,0.542857,0.570231,0.570231
5.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-4e-06,-4e-06,-4e-06,0.778098,0.777814,0.777814,5704539008947.908,5705177627073.658,5705177627073.658,34.7,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.522506,0.539271,0.539271,0.537672,0.527956,0.527956,644745065820201.0,665937342107795.4,665937342107795.4,79.44,19260817.0,1000.0,adaptive,auto,0.531293,0.575472,0.575472
5.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.673297,0.495566,0.495566,0.444743,0.55243,0.55243,325040647669991.1,465257915145808.0,465257915145808.0,1087.31,19260817.0,1000.0,adaptive,auto,0.548526,0.591195,0.591195
5.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.547838,0.573004,0.573004,0.523215,0.508261,0.508261,472064490667898.56,500476305008212.94,500476305008212.94,153.46,19260817.0,1000.0,adaptive,auto,0.55034,0.579665,0.579665
1.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.484244,0.521084,0.521084,0.558799,0.538276,0.538276,312665878819842.56,321650926542222.1,321650926542222.1,30.3,19260817.0,1000.0,adaptive,auto,0.520181,0.554507,0.554507
1.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.510844,0.519049,0.519049,0.544198,0.539418,0.539418,341534547720639.7,370087236718630.4,370087236718630.4,54.14,19260817.0,1000.0,adaptive,auto,0.529478,0.54717,0.54717
1.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.487575,0.514837,0.514837,0.556991,0.541775,0.541775,311863743641945.5,322066619148617.0,322066619148617.0,15.05,19260817.0,1000.0,adaptive,auto,0.528571,0.534591,0.534591
1.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.517814,0.550171,0.550171,0.540307,0.521674,0.521674,512136506202470.8,531550680547153.1,531550680547153.1,22.24,19260817.0,1000.0,adaptive,auto,0.542177,0.562893,0.562893
5.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-0.005024,-0.005027,-0.005027,0.780048,0.779766,0.779766,215711529512908.6,215735678228951.0,215735678228951.0,26.41,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.520944,0.542488,0.542488,0.53855,0.52611,0.52611,571428694478983.2,589305928420356.4,589305928420356.4,20.02,19260817.0,1000.0,adaptive,auto,0.556689,0.612159,0.612159
1.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.44706,0.471347,0.471347,0.578592,0.565536,0.565536,418587848495722.8,443341716543498.4,443341716543498.4,29.75,19260817.0,1000.0,adaptive,auto,0.506349,0.513627,0.513627
1.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.56026,0.578973,0.578973,0.515978,0.504697,0.504697,450812935579305.4,481551731714665.6,481551731714665.6,65.53,19260817.0,1000.0,adaptive,auto,0.537188,0.574423,0.574423
5.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.611199,0.539234,0.539234,0.485173,0.527977,0.527977,383613540222301.6,463315398361690.4,463315398361690.4,325.48,19260817.0,1000.0,adaptive,auto,0.544218,0.568134,0.568134
5.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.464557,0.490778,0.490778,0.569364,0.555046,0.555046,966266176500746.4,977073399131132.8,977073399131132.8,57.39,19260817.0,1000.0,adaptive,auto,0.519048,0.546122,0.546122
5.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.45725,0.484313,0.484313,0.573235,0.558558,0.558558,694807540802980.5,711414199338905.0,711414199338905.0,34.37,19260817.0,1000.0,adaptive,auto,0.535147,0.567086,0.567086
1.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.518758,0.538164,0.538164,0.539778,0.52859,0.52859,644793255262807.6,666527264378733.4,666527264378733.4,36.64,19260817.0,1000.0,adaptive,auto,0.527211,0.560797,0.560797
1.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.510782,0.532057,0.532057,0.544233,0.532074,0.532074,636157723877198.2,658784238527182.2,658784238527182.2,31.72,19260817.0,1000.0,adaptive,auto,0.523356,0.591195,0.591195
5.0,0.1,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-6.4e-05,-6.4e-05,-6.4e-05,0.778121,0.777838,0.777838,24327035396850.785,24329758787071.41,24329758787071.41,41.92,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.509897,0.531143,0.531143,0.544725,0.532593,0.532593,618751388537813.5,637365406488819.1,637365406488819.1,29.23,19260817.0,1000.0,adaptive,auto,0.522676,0.570231,0.570231
5.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.413043,0.407044,0.407044,0.596124,0.598944,0.598944,582922668856538.5,610557467283239.2,610557467283239.2,42.54,19260817.0,1000.0,adaptive,auto,0.539229,0.584906,0.584906
5.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.003683,-0.003686,-0.003686,0.779528,0.779245,0.779245,184706692784497.25,184727370536332.1,184727370536332.1,21.79,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.503825,0.523152,0.523152,0.548089,0.537112,0.537112,647509798241033.8,664852679130943.2,664852679130943.2,323.49,19260817.0,1000.0,adaptive,auto,0.528798,0.569182,0.569182
5.0,0.1,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.001386,-0.001387,-0.001387,0.778635,0.778352,0.778352,113297321699987.5,113310005235523.52,113310005235523.52,35.44,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,1e-08,0.0001,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.577253,0.555807,0.555807,0.505911,0.518395,0.518395,556693589222362.4,604700426608396.1,604700426608396.1,355.83,19260817.0,1000.0,adaptive,auto,0.549433,0.573375,0.573375
1.0,1e-08,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.534114,0.537251,0.537251,0.531096,0.529113,0.529113,496686488551530.5,530830528363375.3,530830528363375.3,44.99,19260817.0,1000.0,adaptive,auto,0.553741,0.559748,0.559748
5.0,0.1,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.602729,0.554613,0.554613,0.49043,0.519092,0.519092,409461438340369.4,479490507043345.3,479490507043345.3,362.11,19260817.0,1000.0,adaptive,auto,0.536735,0.557652,0.557652
5.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-0.000734,-0.000734,-0.000734,0.778382,0.778099,0.778099,82446536637932.31,82455766455209.36,82455766455209.36,35.62,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,0.1,0.1,logistic,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.498401,0.536806,0.536806,0.551076,0.529367,0.529367,654822011414747.1,662322833735207.5,662322833735207.5,10.77,19260817.0,1000.0,adaptive,auto,0.518141,0.572327,0.572327
5.0,0.1,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-9.1e-05,-9.1e-05,-9.1e-05,0.778132,0.777849,0.777849,29081012981620.64,29084268575451.45,29084268575451.45,79.89,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.0001,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.547827,0.577907,0.577907,0.523222,0.505335,0.505335,463902383870229.6,488672803133794.8,488672803133794.8,39.65,19260817.0,1000.0,adaptive,auto,0.543764,0.569182,0.569182
1.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.521869,0.551774,0.551774,0.53803,0.520744,0.520744,377094820104596.1,395595920320621.06,395595920320621.06,14.21,19260817.0,1000.0,adaptive,auto,0.532426,0.551363,0.551363
