n_estimators,max_depth,subsample,max_features,ccp_alpha,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
100.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.105184,0.103984,0.103984,0.736038,0.736263,0.736263,33650636383657.125,40172724028002.68,40172724028002.68,3054.21,19260817.0,0.544218,0.591195,0.591195
100.0,6.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.088235,0.093129,0.093129,0.742976,0.74071,0.74071,34051286979792.33,37059260012215.37,37059260012215.37,49.55,19260817.0,0.554875,0.590147,0.590147
100.0,12.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.104371,0.104306,0.104306,0.736372,0.736131,0.736131,33899712707841.297,40125432921756.87,40125432921756.87,82.89,19260817.0,0.534014,0.587002,0.587002
100.0,12.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.107237,0.10613,0.10613,0.735193,0.735381,0.735381,33071419329709.36,40419702583416.94,40419702583416.94,124.18,19260817.0,0.519274,0.589099,0.589099
100.0,12.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.069476,0.073204,0.073204,0.75058,0.748803,0.748803,32782976584635.78,34157313442889.79,34157313442889.79,95.3,19260817.0,0.53424,0.597484,0.597484
100.0,12.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.515021,0.497798,0.497798,0.541869,0.551207,0.551207,228468197277323.2,271291081619091.03,271291081619091.03,95.25,19260817.0,0.539229,0.587002,0.587002
100.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.101954,0.102819,0.102819,0.737365,0.736742,0.736742,34528829497739.707,40510268713425.27,40510268713425.27,82.93,19260817.0,0.545805,0.591195,0.591195
100.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.103556,0.103039,0.103039,0.736707,0.736651,0.736651,34077922265668.445,40296957339303.2,40296957339303.2,98.54,19260817.0,0.54195,0.600629,0.600629
100.0,24.0,0.55,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.105879,0.105044,0.105044,0.735752,0.735828,0.735828,33531060432224.51,40261156616298.93,40261156616298.93,1656.28,19260817.0,0.536281,0.591195,0.591195
100.0,24.0,0.7,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.108263,0.1064,0.1064,0.734771,0.73527,0.73527,32654103172102.82,40295110200865.73,40295110200865.73,2237.94,19260817.0,0.519501,0.592243,0.592243
100.0,24.0,0.7,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.070161,0.074133,0.074133,0.750304,0.748427,0.748427,31473059801824.406,32977673731615.61,32977673731615.61,1493.23,19260817.0,0.537188,0.591195,0.591195
100.0,24.0,0.7,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.51891,0.498578,0.498578,0.539693,0.550778,0.550778,227142819341457.7,272942213929061.38,272942213929061.38,2045.94,19260817.0,0.54059,0.585954,0.585954
100.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.103049,0.103494,0.103494,0.736915,0.736464,0.736464,34812321150943.54,40908748853907.695,40908748853907.695,1637.62,19260817.0,0.553288,0.596436,0.596436
100.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.105095,0.103899,0.103899,0.736075,0.736298,0.736298,33688550336897.527,40166096115312.38,40166096115312.38,1637.0,19260817.0,0.542404,0.596436,0.596436
100.0,24.0,0.85,0.7,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.109753,0.107112,0.107112,0.734156,0.734977,0.734977,31971765618084.973,40806227604514.49,40806227604514.49,1741.65,19260817.0,0.514966,0.572327,0.572327
100.0,24.0,0.85,0.55,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.078428,0.082571,0.082571,0.746961,0.745009,0.745009,29497490226219.28,30678117344990.047,30678117344990.047,1093.7,19260817.0,0.5322,0.610063,0.610063
100.0,24.0,0.85,0.55,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.526771,0.499424,0.499424,0.535265,0.550314,0.550314,221759210728044.7,271889268619212.75,271889268619212.75,1830.65,19260817.0,0.523583,0.572327,0.572327
100.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.106313,0.105715,0.105715,0.735573,0.735552,0.735552,33619826222605.09,40865445630704.65,40865445630704.65,2093.28,19260817.0,0.52585,0.59434,0.59434
100.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.108009,0.105711,0.105711,0.734875,0.735553,0.735553,32694884795149.934,40235735080339.02,40235735080339.02,1982.47,19260817.0,0.517007,0.579665,0.579665
100.0,24.0,0.85,0.4,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.361622,0.381092,0.381092,0.621688,0.611911,0.611911,219029157950153.47,228153066640948.5,228153066640948.5,1193.44,19260817.0,0.542857,0.581761,0.581761
100.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.065354,0.069157,0.069157,0.752241,0.750436,0.750436,33350534347189.043,35042104038835.52,35042104038835.52,1572.61,19260817.0,0.529025,0.557652,0.557652
100.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.069826,0.073589,0.073589,0.750439,0.748647,0.748647,31407430157052.223,32897028497444.645,32897028497444.645,1452.86,19260817.0,0.535601,0.578616,0.578616
100.0,24.0,0.85,0.4,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.62161,0.570155,0.570155,0.478633,0.509954,0.509954,367788084316698.1,443206847255574.8,443206847255574.8,597.11,19260817.0,0.537642,0.569182,0.569182
100.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.507779,0.495671,0.495671,0.5459,0.552373,0.552373,233702650861690.25,275413469217051.4,275413469217051.4,1927.83,19260817.0,0.549887,0.595388,0.595388
100.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.517422,0.496593,0.496593,0.540527,0.551867,0.551867,228774335190041.3,272668404937582.9,272668404937582.9,1876.38,19260817.0,0.541723,0.600629,0.600629
100.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.103018,0.10359,0.10359,0.736928,0.736425,0.736425,34875770865941.062,40655328336470.69,40655328336470.69,2291.34,19260817.0,0.539909,0.597484,0.597484
100.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.106227,0.104343,0.104343,0.735609,0.736116,0.736116,33428602933348.04,40142391703854.06,40142391703854.06,2131.28,19260817.0,0.543084,0.590147,0.590147
50.0,3.0,0.85,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.563078,0.553264,0.553264,0.514322,0.519877,0.519877,420512344840508.5,464375979894080.0,464375979894080.0,23.59,19260817.0,0.541723,0.582809,0.582809
25.0,6.0,0.85,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.578666,0.518705,0.518705,0.505064,0.539611,0.539611,394091079161932.3,470888789355169.5,470888789355169.5,24.43,19260817.0,0.546712,0.584906,0.584906
25.0,3.0,0.7,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.561377,0.543044,0.543044,0.515323,0.52579,0.52579,444310198750979.4,499593859573868.56,499593859573868.56,11.18,19260817.0,0.532653,0.560797,0.560797
25.0,3.0,0.85,0.7,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.558309,0.549689,0.549689,0.517122,0.521953,0.521953,431561078863061.2,483660008484124.1,483660008484124.1,10.65,19260817.0,0.54195,0.562893,0.562893
25.0,3.0,0.85,0.85,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.475615,0.50795,0.50795,0.563454,0.545607,0.545607,422537460264605.7,424073113277353.6,424073113277353.6,11.65,19260817.0,0.505215,0.557652,0.557652
25.0,3.0,0.85,0.85,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.533257,0.560167,0.560167,0.531584,0.515845,0.515845,345699909159001.94,362285718947321.8,362285718947321.8,12.06,19260817.0,0.505215,0.573375,0.573375
25.0,3.0,0.85,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.559631,0.550713,0.550713,0.516347,0.521359,0.521359,444359415769463.7,491956203015988.5,491956203015988.5,11.44,19260817.0,0.548299,0.554507,0.554507
25.0,3.0,0.85,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.5605,0.543152,0.543152,0.515837,0.525728,0.525728,428025869428839.25,482899257917977.1,482899257917977.1,11.59,19260817.0,0.547619,0.54717,0.54717
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.052871,0.054185,0.054185,0.757247,0.756447,0.756447,18356558293602.01,20654443548845.043,20654443548845.043,1302.51,19260817.0,0.548753,0.590147,0.590147
25.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026979,0.027612,0.027612,0.767528,0.766999,0.766999,9258479954986.482,10375110805048.172,10375110805048.172,15.03,19260817.0,0.534014,0.584906,0.584906
25.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.027166,0.027762,0.027762,0.767455,0.76694,0.76694,9243984272121.477,10428886349236.455,10428886349236.455,448.41,19260817.0,0.528345,0.585954,0.585954
25.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.027591,0.028069,0.028069,0.767287,0.766819,0.766819,9192322389097.014,10452771337281.818,10452771337281.818,521.09,19260817.0,0.51678,0.592243,0.592243
25.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.0183,0.019173,0.019173,0.770944,0.770321,0.770321,8447347879336.372,8824882020995.355,8824882020995.355,273.78,19260817.0,0.512245,0.545073,0.545073
25.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.220382,0.223895,0.223895,0.687028,0.685229,0.685229,84015275030535.17,94404451498831.48,94404451498831.48,591.29,19260817.0,0.54127,0.59434,0.59434
25.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.02591,0.02677,0.02677,0.76795,0.767332,0.767332,9657590595264.32,10681492676712.451,10681492676712.451,628.08,19260817.0,0.555102,0.582809,0.582809
25.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.027299,0.027814,0.027814,0.767402,0.76692,0.76692,9222724359226.21,10543313746555.658,10543313746555.658,475.92,19260817.0,0.54059,0.580713,0.580713
50.0,12.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.052825,0.054107,0.054107,0.757266,0.756478,0.756478,18287900252853.12,20566714943940.938,20566714943940.938,30.56,19260817.0,0.539456,0.593291,0.593291
50.0,24.0,0.7,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.05294,0.054117,0.054117,0.75722,0.756474,0.756474,18291440864295.383,20604818296186.832,20604818296186.832,999.84,19260817.0,0.543764,0.58805,0.58805
50.0,24.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.053849,0.054752,0.054752,0.756856,0.75622,0.75622,18132918503586.727,20589567876134.0,20589567876134.0,1184.71,19260817.0,0.520408,0.582809,0.582809
50.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.036935,0.038788,0.038788,0.763592,0.762579,0.762579,16660960097322.85,17340850842618.85,17340850842618.85,691.58,19260817.0,0.526531,0.570231,0.570231
50.0,24.0,0.85,0.4,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.356097,0.360532,0.360532,0.624372,0.621992,0.621992,150386547697031.75,168887442899392.1,168887442899392.1,1264.19,19260817.0,0.544444,0.601677,0.601677
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.050862,0.05252,0.05252,0.75805,0.757112,0.757112,18903074973974.83,20829705488456.227,20829705488456.227,1371.46,19260817.0,0.552608,0.583857,0.583857
50.0,24.0,0.85,0.4,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.053077,0.053982,0.053982,0.757165,0.756528,0.756528,18160173831550.85,20737302369187.098,20737302369187.098,1061.99,19260817.0,0.547166,0.591195,0.591195
25.0,12.0,0.85,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.027496,0.028066,0.028066,0.767325,0.76682,0.76682,9097782743940.242,10312981847465.09,10312981847465.09,19.38,19260817.0,0.52585,0.582809,0.582809
25.0,24.0,0.7,0.55,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.027577,0.028131,0.028131,0.767293,0.766795,0.766795,9207436957751.13,10454607970719.15,10454607970719.15,386.7,19260817.0,0.524263,0.59434,0.59434
25.0,24.0,0.85,0.7,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.027809,0.028225,0.028225,0.767201,0.766758,0.766758,9039860988083.145,10383785961724.086,10383785961724.086,466.27,19260817.0,0.514512,0.578616,0.578616
25.0,24.0,0.85,0.55,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.020722,0.021754,0.021754,0.769992,0.769306,0.769306,7903091373769.148,8209711696924.876,8209711696924.876,287.74,19260817.0,0.531293,0.60587,0.60587
